,idade,profissao,estado_civil,educacao,inadimplente,emprestimo_moradia,emprestimo_pessoal,meio_contato,mes,dia_da_semana,duracao,qtd_contatos_campanha,dias_ultimo_contato,qtd_contatos_total,campanha_anterior,indice_precos_consumidor,indice_confianca_consumidor,numero_empregados,resultado
17814,30,1,1,,1,1,2,1,2,2,64,2,999,0,1,93.918,-42.7,5228.1,1
17815,54,9,1,5,,1,1,1,2,2,522,2,999,0,1,93.918,-42.7,5228.1,1
17816,56,1,3,1,1,1,1,1,2,2,213,1,999,0,1,93.918,-42.7,5228.1,1
17817,52,9,1,1,1,1,2,1,2,2,137,1,999,0,1,93.918,-42.7,5228.1,1
17818,57,1,1,1,1,2,2,2,2,2,104,1,999,0,1,93.918,-42.7,5228.1,1
17819,49,1,2,1,1,1,1,1,2,2,57,3,999,0,1,93.918,-42.7,5228.1,1
17820,47,4,1,6,1,1,1,1,2,2,100,2,999,0,1,93.918,-42.7,5228.1,1
17821,56,3,1,4,1,2,1,1,2,2,208,1,999,0,1,93.918,-42.7,5228.1,1
17822,35,1,1,4,1,1,1,1,2,2,735,2,999,0,1,93.918,-42.7,5228.1,1
17823,57,3,1,3,1,1,1,1,2,2,94,1,999,0,1,93.918,-42.7,5228.1,1
17824,59,6,3,1,,1,1,1,2,2,46,2,999,0,1,93.918,-42.7,5228.1,1
17825,54,10,1,2,,1,1,2,2,2,28,2,999,0,1,93.918,-42.7,5228.1,1
17826,44,3,3,4,1,2,1,1,2,2,121,2,999,0,1,93.918,-42.7,5228.1,1
17827,26,1,2,1,1,2,2,1,2,2,65,1,999,0,1,93.918,-42.7,5228.1,1
17828,55,6,1,2,1,2,2,1,2,2,394,3,999,0,1,93.918,-42.7,5228.1,1
17829,57,6,2,,,2,1,1,2,2,189,19,999,0,1,93.918,-42.7,5228.1,1
17830,54,3,3,4,1,2,2,1,2,2,797,14,999,0,1,93.918,-42.7,5228.1,1
17831,55,4,3,2,,1,1,1,2,2,204,3,999,0,1,93.918,-42.7,5228.1,1
17832,26,1,2,1,1,1,1,1,2,2,212,1,999,0,1,93.918,-42.7,5228.1,1
17833,33,1,1,1,1,1,2,1,2,2,255,2,999,0,1,93.918,-42.7,5228.1,1
17834,55,2,3,5,1,1,2,1,2,2,196,3,999,0,1,93.918,-42.7,5228.1,1
17835,57,1,3,2,,2,1,2,2,2,184,2,999,0,1,93.918,-42.7,5228.1,1
17836,43,1,1,1,1,2,1,2,2,2,145,2,999,0,1,93.918,-42.7,5228.1,1
17837,43,9,1,5,1,1,1,2,2,2,81,2,999,0,1,93.918,-42.7,5228.1,1
17838,60,6,3,4,1,1,1,1,2,2,47,4,999,0,1,93.918,-42.7,5228.1,1
17839,47,3,2,,1,2,2,2,2,2,24,1,999,0,1,93.918,-42.7,5228.1,1
17840,58,9,1,5,,2,1,2,2,2,35,1,999,0,1,93.918,-42.7,5228.1,1
17841,58,9,1,5,,2,1,1,2,2,92,1,999,0,1,93.918,-42.7,5228.1,1
17842,37,2,3,2,1,2,1,1,2,2,538,5,999,0,1,93.918,-42.7,5228.1,1
17843,37,4,1,2,1,2,1,1,2,2,520,7,999,0,1,93.918,-42.7,5228.1,1
17844,34,1,1,1,1,1,1,1,2,2,283,1,999,0,1,93.918,-42.7,5228.1,1
17845,24,11,2,2,1,2,1,1,2,2,153,1,999,0,1,93.918,-42.7,5228.1,1
17846,51,2,3,3,1,2,1,1,2,2,82,6,999,0,1,93.918,-42.7,5228.1,1
17847,48,,1,,,2,1,1,2,2,198,4,999,0,1,93.918,-42.7,5228.1,1
17848,58,9,1,5,,1,1,1,2,2,533,1,999,0,1,93.918,-42.7,5228.1,1
17849,57,1,1,4,1,2,1,1,2,2,60,4,999,0,1,93.918,-42.7,5228.1,1
17850,24,11,2,2,1,1,1,1,2,2,569,1,999,0,1,93.918,-42.7,5228.1,1
17851,44,7,1,2,1,2,1,1,2,2,300,1,999,0,1,93.918,-42.7,5228.1,1
17852,40,7,1,2,1,1,1,1,2,2,422,2,999,0,1,93.918,-42.7,5228.1,1
17853,35,1,1,2,1,1,1,1,2,2,100,11,999,0,1,93.918,-42.7,5228.1,1
17854,54,1,3,2,1,1,2,1,2,2,129,4,999,0,1,93.918,-42.7,5228.1,1
17855,49,1,2,1,1,1,1,1,2,2,57,6,999,0,1,93.918,-42.7,5228.1,1
17856,46,3,3,1,1,1,1,1,2,2,199,8,999,0,1,93.918,-42.7,5228.1,1
17857,40,1,3,1,1,2,1,1,2,2,56,3,999,0,1,93.918,-42.7,5228.1,1
17858,36,3,1,4,1,1,1,1,2,2,281,3,999,0,1,93.918,-42.7,5228.1,1
17859,47,2,1,5,1,2,1,1,2,2,207,2,999,0,1,93.918,-42.7,5228.1,1
17860,35,1,1,4,1,2,2,1,2,2,1186,2,999,0,1,93.918,-42.7,5228.1,1
17861,60,6,3,4,1,1,1,1,2,2,454,5,999,0,1,93.918,-42.7,5228.1,2
17862,48,2,1,6,1,1,2,1,2,2,337,1,999,0,1,93.918,-42.7,5228.1,1
17863,38,10,1,5,,2,1,2,2,2,156,1,999,0,1,93.918,-42.7,5228.1,1
17864,38,10,1,5,,1,1,1,2,2,195,1,999,0,1,93.918,-42.7,5228.1,1
17865,48,2,1,6,1,2,1,1,2,2,63,1,999,0,1,93.918,-42.7,5228.1,1
17866,47,2,1,2,1,2,1,1,2,2,20,18,999,0,1,93.918,-42.7,5228.1,1
17867,53,1,3,2,1,1,1,1,2,2,52,3,999,0,1,93.918,-42.7,5228.1,1
17868,44,11,2,,,1,2,1,2,2,113,6,999,0,1,93.918,-42.7,5228.1,1
17869,46,3,2,4,1,1,1,1,2,2,328,2,999,0,1,93.918,-42.7,5228.1,1
17870,56,1,3,1,1,2,1,1,2,2,86,3,999,0,1,93.918,-42.7,5228.1,1
17871,38,10,1,5,,1,1,1,2,2,1058,1,999,0,1,93.918,-42.7,5228.1,2
17872,49,7,1,1,1,1,1,1,2,2,114,3,999,0,1,93.918,-42.7,5228.1,1
17873,39,1,3,2,1,1,1,1,2,2,121,17,999,0,1,93.918,-42.7,5228.1,1
17874,26,8,1,1,1,2,2,1,2,2,45,3,999,0,1,93.918,-42.7,5228.1,1
17875,43,10,3,3,1,2,1,1,2,2,187,2,999,0,1,93.918,-42.7,5228.1,1
17876,57,2,1,5,,1,1,1,2,2,369,1,999,0,1,93.918,-42.7,5228.1,1
17877,34,1,2,1,,1,1,2,2,2,143,5,999,0,1,93.918,-42.7,5228.1,1
17878,59,9,3,5,,1,1,1,2,2,277,1,999,0,1,93.918,-42.7,5228.1,1
17879,42,2,2,6,,2,2,1,2,2,85,1,999,0,1,93.918,-42.7,5228.1,1
17880,47,1,1,2,,1,1,1,2,2,96,3,999,0,1,93.918,-42.7,5228.1,1
17881,42,2,2,6,,1,1,2,2,2,126,1,999,0,1,93.918,-42.7,5228.1,1
17882,39,1,3,2,1,2,2,1,2,2,180,9,999,0,1,93.918,-42.7,5228.1,1
17883,57,9,1,2,,1,1,2,2,2,317,1,999,0,1,93.918,-42.7,5228.1,1
17884,47,1,2,1,1,1,1,1,2,2,108,1,999,0,1,93.918,-42.7,5228.1,1
17885,58,1,1,2,1,2,1,1,2,2,104,6,999,0,1,93.918,-42.7,5228.1,1
17886,36,9,1,5,1,2,1,1,2,2,665,3,999,0,1,93.918,-42.7,5228.1,1
17887,26,4,2,2,1,1,2,1,2,2,125,12,999,0,1,93.918,-42.7,5228.1,1
17888,46,4,3,2,1,1,2,1,2,2,246,17,999,0,1,93.918,-42.7,5228.1,1
17889,47,1,3,1,1,1,1,1,2,2,33,1,999,0,1,93.918,-42.7,5228.1,1
17890,32,3,2,4,1,2,1,1,2,2,95,6,999,0,1,93.918,-42.7,5228.1,1
17891,55,6,1,4,1,2,1,1,2,2,277,3,999,0,1,93.918,-42.7,5228.1,1
17892,31,2,1,2,1,2,1,1,2,2,127,7,999,0,1,93.918,-42.7,5228.1,1
17893,28,3,2,1,,1,1,2,2,2,38,3,999,0,1,93.918,-42.7,5228.1,1
17894,52,1,1,2,1,1,1,2,2,2,790,1,999,0,1,93.918,-42.7,5228.1,1
17895,40,1,2,2,1,2,1,1,2,2,635,3,999,0,1,93.918,-42.7,5228.1,1
17896,58,9,1,1,1,2,1,1,2,2,597,5,999,0,1,93.918,-42.7,5228.1,1
17897,37,1,2,2,1,2,1,2,2,2,77,34,999,0,1,93.918,-42.7,5228.1,1
17898,39,3,1,1,1,1,1,1,2,2,62,2,999,0,1,93.918,-42.7,5228.1,1
17899,53,5,2,4,,1,1,1,2,2,72,5,999,0,1,93.918,-42.7,5228.1,1
17900,31,2,2,4,1,1,2,1,2,2,171,13,999,0,1,93.918,-42.7,5228.1,1
17901,46,3,3,4,,1,1,2,2,2,665,4,999,0,1,93.918,-42.7,5228.1,1
17902,50,4,2,2,1,2,1,1,2,2,110,2,999,0,1,93.918,-42.7,5228.1,1
17903,35,3,3,4,1,1,1,1,2,2,77,4,999,0,1,93.918,-42.7,5228.1,1
17904,59,9,3,1,1,2,1,1,2,2,226,1,999,0,1,93.918,-42.7,5228.1,1
17905,59,9,3,1,1,1,1,1,2,2,367,1,999,0,1,93.918,-42.7,5228.1,1
17906,56,6,1,6,1,2,1,1,2,2,509,1,999,0,1,93.918,-42.7,5228.1,1
17907,49,6,1,2,1,2,1,1,2,2,228,1,999,0,1,93.918,-42.7,5228.1,1
17908,30,1,1,2,1,1,1,1,2,2,935,4,999,0,1,93.918,-42.7,5228.1,1
17909,27,4,3,2,1,2,1,2,2,2,129,3,999,0,1,93.918,-42.7,5228.1,1
17910,25,1,2,2,1,1,1,1,2,2,313,6,999,0,1,93.918,-42.7,5228.1,1
17911,55,2,2,3,,2,1,1,2,2,80,3,999,0,1,93.918,-42.7,5228.1,1
17912,57,1,3,1,,2,1,2,2,2,375,4,999,0,1,93.918,-42.7,5228.1,1
17913,55,2,2,3,,1,2,1,2,2,194,3,999,0,1,93.918,-42.7,5228.1,1
17914,43,9,3,3,1,2,1,1,2,2,94,5,999,0,1,93.918,-42.7,5228.1,1
17915,32,1,1,4,,2,1,1,2,2,97,7,999,0,1,93.918,-42.7,5228.1,1
17916,39,4,1,2,1,2,2,1,2,2,197,4,999,0,1,93.918,-42.7,5228.1,1
17917,47,1,3,1,1,1,1,1,2,2,403,3,999,0,1,93.918,-42.7,5228.1,1
17918,48,3,1,4,1,2,1,2,2,2,616,11,999,0,1,93.918,-42.7,5228.1,2
17919,42,1,3,2,1,2,2,2,2,2,207,3,999,0,1,93.918,-42.7,5228.1,1
17920,57,1,3,1,,2,2,1,2,2,816,6,999,0,1,93.918,-42.7,5228.1,2
17921,54,7,3,2,,1,2,1,2,2,268,6,999,0,1,93.918,-42.7,5228.1,1
17922,31,1,1,2,1,1,1,2,2,2,99,5,999,0,1,93.918,-42.7,5228.1,1
17923,45,1,1,1,1,1,1,1,2,2,114,2,999,0,1,93.918,-42.7,5228.1,1
17924,36,3,1,2,1,2,1,1,2,2,123,4,999,0,1,93.918,-42.7,5228.1,1
17925,59,9,3,,1,,,1,2,2,246,4,999,0,1,93.918,-42.7,5228.1,1
17926,26,10,1,2,1,,,1,2,2,263,2,999,0,1,93.918,-42.7,5228.1,1
17927,38,4,2,2,,2,1,1,2,2,109,3,999,0,1,93.918,-42.7,5228.1,1
17928,60,6,1,6,,2,1,1,2,2,122,13,999,0,1,93.918,-42.7,5228.1,1
17929,52,3,1,3,1,1,1,1,2,2,162,4,999,0,1,93.918,-42.7,5228.1,1
17930,46,4,3,2,1,1,1,1,2,2,69,5,999,0,1,93.918,-42.7,5228.1,1
17931,39,2,1,,1,2,1,1,2,2,82,5,999,0,1,93.918,-42.7,5228.1,1
17932,37,1,2,2,1,2,1,1,2,2,205,11,999,0,1,93.918,-42.7,5228.1,1
17933,52,1,3,2,,2,1,1,2,2,136,3,999,0,1,93.918,-42.7,5228.1,1
17934,28,3,2,1,,1,1,1,2,2,808,3,999,0,1,93.918,-42.7,5228.1,2
17935,37,1,2,2,1,2,1,1,2,2,316,2,999,0,1,93.918,-42.7,5228.1,1
17936,40,7,1,2,1,1,1,2,2,2,259,12,999,0,1,93.918,-42.7,5228.1,1
17937,33,3,1,4,1,2,2,1,2,2,110,5,999,0,1,93.918,-42.7,5228.1,1
17938,48,4,1,6,,2,1,1,2,2,64,6,999,0,1,93.918,-42.7,5228.1,1
17939,35,4,1,2,1,2,1,1,2,2,110,3,999,0,1,93.918,-42.7,5228.1,1
17940,55,7,3,1,1,1,2,2,2,2,119,7,999,0,1,93.918,-42.7,5228.1,1
17941,30,2,1,3,1,2,1,1,2,2,336,7,999,0,1,93.918,-42.7,5228.1,1
17942,43,1,1,2,1,1,1,1,2,2,327,5,999,0,1,93.918,-42.7,5228.1,1
17943,48,3,1,4,1,1,1,2,2,2,316,3,999,0,1,93.918,-42.7,5228.1,1
17944,44,2,2,3,1,2,1,2,2,2,1127,11,999,0,1,93.918,-42.7,5228.1,2
17945,55,9,1,5,,1,1,2,2,2,1140,2,999,0,1,93.918,-42.7,5228.1,1
17946,43,6,1,3,1,2,1,1,2,2,284,3,999,0,1,93.918,-42.7,5228.1,1
17947,38,5,3,1,1,2,1,1,2,2,543,9,999,0,1,93.918,-42.7,5228.1,1
17948,54,6,3,5,,1,2,1,2,2,189,5,999,0,1,93.918,-42.7,5228.1,1
17949,37,1,2,2,1,2,1,1,2,2,52,4,999,0,1,93.918,-42.7,5228.1,1
17950,37,1,2,2,1,1,2,1,2,2,223,6,999,0,1,93.918,-42.7,5228.1,1
17951,44,9,1,1,,1,2,1,2,2,468,2,999,0,1,93.918,-42.7,5228.1,1
17952,26,10,1,2,1,1,1,1,2,2,322,4,999,0,1,93.918,-42.7,5228.1,1
17953,51,2,3,3,1,2,1,1,2,2,61,1,999,0,1,93.918,-42.7,5228.1,1
17954,41,9,3,2,,2,2,1,2,2,185,5,999,0,1,93.918,-42.7,5228.1,1
17955,53,4,1,2,1,1,2,1,2,2,347,3,999,0,1,93.918,-42.7,5228.1,1
17956,30,1,3,1,1,2,1,2,2,2,399,9,999,0,1,93.918,-42.7,5228.1,1
17957,46,1,1,1,1,1,1,1,2,2,340,3,999,0,1,93.918,-42.7,5228.1,1
17958,47,9,1,5,,1,1,1,2,2,637,2,999,0,1,93.918,-42.7,5228.1,1
17959,58,6,3,4,1,1,1,1,2,2,60,24,999,0,1,93.918,-42.7,5228.1,1
17960,25,1,2,2,1,1,2,1,2,2,234,6,999,0,1,93.918,-42.7,5228.1,1
17961,53,9,1,5,,1,1,1,2,2,165,20,999,0,1,93.918,-42.7,5228.1,1
17962,47,9,1,5,,2,2,2,2,2,308,2,999,0,1,93.918,-42.7,5228.1,1
17963,31,2,2,4,1,1,1,1,2,2,75,8,999,0,1,93.918,-42.7,5228.1,1
17964,45,1,1,1,1,1,1,1,2,2,242,5,999,0,1,93.918,-42.7,5228.1,1
17965,55,5,1,5,,1,2,1,2,2,142,7,999,0,1,93.918,-42.7,5228.1,1
17966,44,,1,2,,1,1,1,2,2,153,3,999,0,1,93.918,-42.7,5228.1,1
17967,55,9,1,5,,2,1,2,2,2,481,2,999,0,1,93.918,-42.7,5228.1,1
17968,30,1,2,1,1,1,1,2,2,2,128,11,999,0,1,93.918,-42.7,5228.1,1
17969,46,1,1,1,1,1,1,2,2,2,53,6,999,0,1,93.918,-42.7,5228.1,1
17970,37,1,2,2,1,2,1,1,2,2,234,5,999,0,1,93.918,-42.7,5228.1,1
17971,44,3,3,,1,1,1,2,2,2,222,3,999,0,1,93.918,-42.7,5228.1,1
17972,30,2,2,2,1,2,1,1,2,2,186,6,999,0,1,93.918,-42.7,5228.1,1
17973,30,3,1,4,1,1,1,1,2,2,333,19,999,0,1,93.918,-42.7,5228.1,1
17974,37,1,2,2,1,1,1,1,2,2,333,8,999,0,1,93.918,-42.7,5228.1,1
17975,52,1,1,1,1,2,1,1,2,2,79,4,999,0,1,93.918,-42.7,5228.1,1
17976,38,2,1,,1,1,1,1,2,2,112,6,999,0,1,93.918,-42.7,5228.1,1
17977,34,4,1,2,,2,1,2,2,2,157,6,999,0,1,93.918,-42.7,5228.1,1
17978,34,2,2,2,1,2,1,1,2,2,101,4,999,0,1,93.918,-42.7,5228.1,1
17979,32,1,1,2,1,1,1,1,2,2,193,14,999,0,1,93.918,-42.7,5228.1,1
17980,47,6,1,1,1,1,1,2,2,2,863,10,999,0,1,93.918,-42.7,5228.1,1
17981,35,5,2,1,1,2,1,1,2,2,590,23,999,0,1,93.918,-42.7,5228.1,1
17982,38,1,1,1,1,2,1,1,2,2,92,30,999,0,1,93.918,-42.7,5228.1,1
17983,52,1,2,2,,2,1,1,2,2,153,3,999,0,1,93.918,-42.7,5228.1,1
17984,40,9,1,6,1,2,1,2,2,2,225,3,999,0,1,93.918,-42.7,5228.1,1
17985,37,1,2,2,1,2,1,2,2,2,49,4,999,0,1,93.918,-42.7,5228.1,1
17986,27,4,2,3,1,2,2,1,2,2,88,6,999,0,1,93.918,-42.7,5228.1,1
17987,31,2,2,4,1,2,1,1,2,2,825,13,999,0,1,93.918,-42.7,5228.1,1
17988,30,7,2,1,1,1,1,2,2,2,254,21,999,0,1,93.918,-42.7,5228.1,1
17989,34,1,2,1,1,2,1,1,2,3,11,6,999,0,1,93.918,-42.7,5228.1,1
17990,45,1,1,1,1,1,1,1,2,3,520,4,999,0,1,93.918,-42.7,5228.1,1
17991,56,3,1,5,,2,2,1,2,3,138,6,999,0,1,93.918,-42.7,5228.1,1
17992,48,7,1,3,1,2,1,1,2,3,44,7,999,0,1,93.918,-42.7,5228.1,1
17993,26,4,2,1,1,2,1,1,2,3,142,8,999,0,1,93.918,-42.7,5228.1,1
17994,25,4,2,2,,2,2,1,2,3,984,7,999,0,1,93.918,-42.7,5228.1,1
17995,55,4,1,3,1,2,1,2,2,3,78,4,999,0,1,93.918,-42.7,5228.1,1
17996,28,5,1,1,1,2,2,1,2,3,329,4,999,0,1,93.918,-42.7,5228.1,1
17997,40,1,2,2,1,2,1,1,2,3,353,5,999,0,1,93.918,-42.7,5228.1,1
17998,47,9,1,5,,1,1,1,2,3,189,3,999,0,1,93.918,-42.7,5228.1,1
17999,31,9,2,2,1,2,1,1,2,3,125,3,999,0,1,93.918,-42.7,5228.1,1
18000,60,2,3,5,,1,1,1,2,3,105,3,999,0,1,93.918,-42.7,5228.1,1
18001,44,2,1,6,1,2,1,1,2,3,334,5,999,0,1,93.918,-42.7,5228.1,1
18002,53,9,1,5,,1,2,1,2,3,68,3,999,0,1,93.918,-42.7,5228.1,1
18003,53,5,2,4,,1,1,1,2,3,76,5,999,0,1,93.918,-42.7,5228.1,1
18004,46,1,1,1,1,2,1,1,2,3,28,11,999,0,1,93.918,-42.7,5228.1,1
18005,45,9,3,5,,2,1,1,2,3,458,2,999,0,1,93.918,-42.7,5228.1,1
18006,26,4,2,2,1,2,1,1,2,3,142,2,999,0,1,93.918,-42.7,5228.1,1
18007,42,1,1,2,1,1,1,1,2,3,189,6,999,0,1,93.918,-42.7,5228.1,1
18008,29,2,1,2,1,2,2,1,2,3,70,2,999,0,1,93.918,-42.7,5228.1,1
18009,40,10,3,1,1,2,1,1,2,3,18,1,999,0,1,93.918,-42.7,5228.1,1
18010,45,3,1,4,1,1,1,1,2,3,158,1,999,0,1,93.918,-42.7,5228.1,1
18011,39,1,2,1,1,2,2,1,2,3,59,1,999,0,1,93.918,-42.7,5228.1,1
18012,32,4,2,3,1,2,1,1,2,3,31,20,999,0,1,93.918,-42.7,5228.1,1
18013,39,1,2,1,1,2,1,1,2,3,150,1,999,0,1,93.918,-42.7,5228.1,1
18014,56,6,1,6,1,2,1,2,2,3,90,1,999,0,1,93.918,-42.7,5228.1,1
18015,39,1,2,1,1,2,1,1,2,3,258,1,999,0,1,93.918,-42.7,5228.1,1
18016,37,1,2,1,1,2,1,1,2,3,305,2,999,0,1,93.918,-42.7,5228.1,1
18017,47,4,3,5,,1,1,1,2,3,67,6,999,0,1,93.918,-42.7,5228.1,1
18018,39,1,1,2,1,2,1,2,2,3,128,1,999,0,1,93.918,-42.7,5228.1,1
18019,50,4,2,2,1,2,1,1,2,3,99,2,999,0,1,93.918,-42.7,5228.1,1
18020,49,1,3,3,1,1,1,1,2,3,39,1,999,0,1,93.918,-42.7,5228.1,1
18021,49,1,3,3,1,2,1,1,2,3,70,1,999,0,1,93.918,-42.7,5228.1,1
18022,32,1,1,1,1,1,2,1,2,3,112,8,999,0,1,93.918,-42.7,5228.1,1
18023,25,4,2,2,,2,1,1,2,3,113,1,999,0,1,93.918,-42.7,5228.1,1
18024,41,11,1,,,2,2,1,2,3,69,5,999,0,1,93.918,-42.7,5228.1,1
18025,56,6,1,6,1,1,1,1,2,3,120,1,999,0,1,93.918,-42.7,5228.1,1
18026,59,6,1,2,,2,1,1,2,3,81,1,999,0,1,93.918,-42.7,5228.1,1
18027,50,4,3,6,1,1,2,1,2,3,684,1,999,0,1,93.918,-42.7,5228.1,2
18028,37,1,2,1,1,1,2,1,2,3,312,5,999,0,1,93.918,-42.7,5228.1,1
18029,33,3,1,1,1,2,2,2,2,3,89,1,999,0,1,93.918,-42.7,5228.1,1
18030,49,4,1,2,,2,2,1,2,3,42,1,999,0,1,93.918,-42.7,5228.1,1
18031,25,4,2,2,,2,2,1,2,3,843,1,999,0,1,93.918,-42.7,5228.1,2
18032,38,3,1,1,1,2,2,1,2,3,150,1,999,0,1,93.918,-42.7,5228.1,1
18033,38,1,2,1,1,2,1,1,2,3,834,1,999,0,1,93.918,-42.7,5228.1,1
18034,58,3,1,3,1,2,1,1,2,3,528,1,999,0,1,93.918,-42.7,5228.1,1
18035,58,3,1,3,1,1,1,1,2,3,516,1,999,0,1,93.918,-42.7,5228.1,1
18036,44,4,1,2,,2,1,1,2,3,86,1,999,0,1,93.918,-42.7,5228.1,1
18037,46,1,1,1,1,2,2,1,2,3,129,1,999,0,1,93.918,-42.7,5228.1,1
18038,46,4,3,2,1,2,1,1,2,3,652,1,999,0,1,93.918,-42.7,5228.1,1
18039,40,9,1,6,1,2,1,1,2,3,102,2,999,0,1,93.918,-42.7,5228.1,1
18040,42,7,2,,1,1,1,1,2,3,295,1,999,0,1,93.918,-42.7,5228.1,1
18041,23,4,1,2,1,1,1,1,2,3,650,1,999,0,1,93.918,-42.7,5228.1,2
18042,25,4,2,2,,1,1,2,2,3,273,2,999,0,1,93.918,-42.7,5228.1,1
18043,29,1,2,2,1,1,1,2,2,3,38,1,999,0,1,93.918,-42.7,5228.1,1
18044,34,3,2,4,,2,1,1,2,3,409,2,999,0,1,93.918,-42.7,5228.1,1
18045,39,4,3,2,1,1,1,1,2,3,160,1,999,0,1,93.918,-42.7,5228.1,1
18046,45,1,2,4,1,2,1,1,2,3,77,1,999,0,1,93.918,-42.7,5228.1,1
18047,36,4,1,2,1,1,1,1,2,3,65,4,999,0,1,93.918,-42.7,5228.1,1
18048,24,2,2,5,1,2,2,1,2,3,132,1,999,0,1,93.918,-42.7,5228.1,1
18049,31,4,2,2,,2,1,1,2,3,166,1,999,0,1,93.918,-42.7,5228.1,1
18050,30,7,2,1,1,2,2,1,2,3,192,4,999,0,1,93.918,-42.7,5228.1,1
18051,45,2,1,3,1,2,1,1,2,3,73,1,999,0,1,93.918,-42.7,5228.1,1
18052,55,7,2,,,1,1,2,2,3,542,1,999,0,1,93.918,-42.7,5228.1,2
18053,27,4,2,3,1,1,1,2,2,3,120,4,999,0,1,93.918,-42.7,5228.1,1
18054,55,,1,,,2,1,1,2,3,219,1,999,0,1,93.918,-42.7,5228.1,1
18055,41,2,1,6,1,2,2,2,2,3,47,1,999,0,1,93.918,-42.7,5228.1,1
18056,36,1,1,2,1,2,1,1,2,3,93,2,999,0,1,93.918,-42.7,5228.1,1
18057,44,4,3,2,1,1,1,1,2,3,32,1,999,0,1,93.918,-42.7,5228.1,1
18058,52,5,1,1,1,1,1,1,2,3,119,2,999,0,1,93.918,-42.7,5228.1,1
18059,28,8,1,1,1,2,1,1,2,3,229,1,999,0,1,93.918,-42.7,5228.1,1
18060,43,1,1,2,1,2,1,1,2,3,25,1,999,0,1,93.918,-42.7,5228.1,1
18061,44,,1,2,,2,1,2,2,3,195,3,999,0,1,93.918,-42.7,5228.1,1
18062,58,7,1,1,1,2,1,2,2,3,64,1,999,0,1,93.918,-42.7,5228.1,1
18063,42,5,1,1,1,2,2,2,2,3,270,1,999,0,1,93.918,-42.7,5228.1,1
18064,32,1,1,4,1,2,1,1,2,3,173,3,999,0,1,93.918,-42.7,5228.1,1
18065,28,8,1,1,1,2,1,1,2,3,695,1,999,0,1,93.918,-42.7,5228.1,1
18066,35,2,1,3,,2,1,1,2,3,85,2,999,0,1,93.918,-42.7,5228.1,1
18067,40,1,3,1,1,2,1,1,2,3,594,1,999,0,1,93.918,-42.7,5228.1,1
18068,50,1,1,1,1,2,1,1,2,3,115,1,999,0,1,93.918,-42.7,5228.1,1
18069,58,7,1,1,1,1,1,1,2,3,101,1,999,0,1,93.918,-42.7,5228.1,1
18070,30,1,2,2,1,2,1,1,2,3,605,1,999,0,1,93.918,-42.7,5228.1,1
18071,55,7,3,1,1,2,1,1,2,3,537,1,999,0,1,93.918,-42.7,5228.1,1
18072,22,4,1,3,,1,1,2,2,3,42,2,999,0,1,93.918,-42.7,5228.1,1
18073,28,8,2,1,1,2,1,2,2,3,51,19,999,0,1,93.918,-42.7,5228.1,1
18074,25,1,2,2,1,1,1,1,2,3,71,4,999,0,1,93.918,-42.7,5228.1,1
18075,39,3,1,1,1,2,1,1,2,3,141,8,999,0,1,93.918,-42.7,5228.1,1
18076,43,1,1,2,1,2,2,1,2,3,351,1,999,0,1,93.918,-42.7,5228.1,1
18077,33,1,1,1,1,1,1,1,2,3,50,1,999,0,1,93.918,-42.7,5228.1,1
18078,28,3,2,4,1,1,1,1,2,3,76,2,999,0,1,93.918,-42.7,5228.1,1
18079,34,1,1,1,,1,1,1,2,3,183,1,999,0,1,93.918,-42.7,5228.1,1
18080,34,3,1,4,1,2,1,1,2,3,58,1,999,0,1,93.918,-42.7,5228.1,1
18081,41,9,3,3,,1,1,1,2,3,141,1,999,0,1,93.918,-42.7,5228.1,1
18082,34,3,1,4,1,1,1,1,2,3,187,1,999,0,1,93.918,-42.7,5228.1,1
18083,37,1,1,1,1,2,1,1,2,3,55,22,999,0,1,93.918,-42.7,5228.1,1
18084,44,1,1,2,1,2,2,1,2,3,164,1,999,0,1,93.918,-42.7,5228.1,1
18085,28,3,2,4,1,2,1,1,2,3,111,1,999,0,1,93.918,-42.7,5228.1,1
18086,40,3,2,,1,2,1,2,2,3,145,2,999,0,1,93.918,-42.7,5228.1,1
18087,52,2,3,5,1,2,1,1,2,3,292,8,999,0,1,93.918,-42.7,5228.1,1
18088,24,2,2,3,1,2,1,1,2,3,71,1,999,0,1,93.918,-42.7,5228.1,1
18089,36,3,2,4,1,1,1,1,2,3,14,29,999,0,1,93.918,-42.7,5228.1,1
18090,24,2,2,3,1,2,1,1,2,3,220,1,999,0,1,93.918,-42.7,5228.1,1
18091,50,4,2,2,1,2,1,2,2,3,340,1,999,0,1,93.918,-42.7,5228.1,1
18092,36,10,2,2,1,2,1,1,2,3,148,1,999,0,1,93.918,-42.7,5228.1,1
18093,51,2,1,2,,2,1,1,2,3,105,2,999,0,1,93.918,-42.7,5228.1,1
18094,56,5,1,1,1,1,2,2,2,3,154,1,999,0,1,93.918,-42.7,5228.1,1
18095,37,2,1,6,,2,1,1,2,3,83,1,999,0,1,93.918,-42.7,5228.1,1
18096,37,2,1,6,,1,1,1,2,3,77,1,999,0,1,93.918,-42.7,5228.1,1
18097,39,2,1,3,,1,1,1,2,3,138,1,999,0,1,93.918,-42.7,5228.1,1
