idade,qtd_contatos_campanha,qtd_contatos_total,indice_precos_consumidor,indice_confianca_consumidor,campanha_anterior_inteiros,educacao_inteiros,emprestimo_moradia_inteiros,inadimplente_inteiros,emprestimo_pessoal_inteiros,meio_contato_inteiros,mes_inteiros,dia_da_semana_inteiros,profissao_inteiros,estado_civil_inteiros,resultado
45,1,0,93.918,-42.7,1,6,1,0,0,1,3,1,0,0,0
33,7,0,93.918,-42.7,1,1,0,0,1,0,3,1,9,0,0
29,3,0,93.918,-42.7,1,2,1,0,1,0,3,1,0,2,0
45,1,0,93.918,-42.7,1,6,0,0,1,0,3,1,0,0,0
59,1,0,93.918,-42.7,1,3,1,0,1,0,3,1,4,0,0
45,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,2,2,0
49,1,0,93.918,-42.7,1,5,1,0,0,0,3,1,10,0,0
42,2,0,93.918,-42.7,1,6,0,0,1,0,3,1,10,0,0
28,2,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,0
45,1,0,93.918,-42.7,1,6,0,0,0,0,3,1,2,2,0
39,3,0,93.918,-42.7,1,1,0,0,0,0,3,1,8,0,0
41,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,1,0
42,6,0,93.918,-42.7,1,6,1,0,0,1,3,1,8,0,0
45,1,0,93.918,-42.7,1,6,0,0,1,0,3,1,5,1,0
35,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,10,2,0
36,6,0,93.918,-42.7,1,2,0,0,0,1,3,1,10,0,0
38,2,0,93.918,-42.7,1,2,1,0,0,0,3,1,4,0,0
39,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,5,0,0
50,2,0,93.918,-42.7,1,2,1,0,0,0,3,1,10,0,0
38,1,0,93.918,-42.7,1,2,0,0,1,0,3,1,9,0,0
38,1,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,0,0
32,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,0,0
33,7,0,93.918,-42.7,1,2,0,0,1,0,3,1,9,1,0
32,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,0,0
32,1,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,0,0
32,1,0,93.918,-42.7,1,1,0,0,1,1,3,1,10,2,0
32,22,0,93.918,-42.7,1,2,1,0,1,0,3,1,0,0,0
27,1,0,93.918,-42.7,1,6,0,0,1,0,3,1,0,2,0
32,1,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,2,0
32,1,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,2,0
40,6,0,93.918,-42.7,1,1,1,0,1,0,3,1,0,0,0
33,3,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,2,0
32,1,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,2,0
32,1,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,2,0
32,1,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,2,0
32,1,0,93.918,-42.7,1,1,1,0,1,0,3,1,10,2,0
30,2,0,93.918,-42.7,1,5,0,0,0,0,3,1,2,2,0
25,16,0,93.918,-42.7,1,2,0,0,0,0,3,1,10,2,0
37,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,3,2,0
32,4,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,0,0
53,1,0,93.918,-42.7,1,1,1,0,0,1,3,1,10,0,0
41,5,0,93.918,-42.7,1,6,1,0,1,1,3,1,0,2,0
35,4,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,2,0
38,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,0,0
38,1,0,93.918,-42.7,1,2,1,0,0,1,3,1,9,0,0
38,1,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,0,0
34,2,0,93.918,-42.7,1,6,0,0,1,0,3,1,10,0,0
24,3,0,93.918,-42.7,1,2,1,0,0,0,3,1,0,2,1
28,4,0,93.918,-42.7,1,2,1,0,0,1,3,1,9,0,0
42,1,0,93.918,-42.7,1,5,0,0,0,0,3,1,7,0,0
42,1,0,93.918,-42.7,1,5,0,0,0,1,3,1,7,0,0
29,14,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,0
39,3,0,93.918,-42.7,1,2,1,0,0,0,3,1,10,0,0
56,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,7,0,0
42,1,0,93.918,-42.7,1,5,1,0,0,0,3,1,7,0,0
56,1,0,93.918,-42.7,1,6,0,0,0,0,3,1,7,0,0
35,4,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,0,0
48,1,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,0,0
48,1,0,93.918,-42.7,1,1,0,0,0,1,3,1,10,0,0
39,29,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,0,0
52,1,0,93.918,-42.7,1,5,1,0,1,0,3,1,2,0,0
26,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,2,0,0
36,2,0,93.918,-42.7,1,5,1,0,0,1,3,1,2,0,0
32,2,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,2,0
56,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,7,0,0
56,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,7,0,0
34,1,0,93.918,-42.7,1,2,1,0,1,0,3,1,3,0,0
46,3,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,1,0
32,11,0,93.918,-42.7,1,2,0,0,0,0,3,1,0,0,1
28,2,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,1
28,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,0,2,0
29,1,0,93.918,-42.7,1,6,1,0,1,0,3,1,10,0,0
44,1,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,0,0
44,1,0,93.918,-42.7,1,1,1,0,0,1,3,1,10,0,0
29,1,0,93.918,-42.7,1,6,1,0,0,1,3,1,10,0,0
29,1,0,93.918,-42.7,1,6,0,0,0,1,3,1,10,0,0
43,8,0,93.918,-42.7,1,3,1,0,1,1,3,1,0,0,0
52,6,0,93.918,-42.7,1,3,1,0,0,0,3,1,2,0,0
30,8,0,93.918,-42.7,1,6,0,0,0,0,3,1,10,2,0
32,2,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,0,0
40,1,0,93.918,-42.7,1,6,0,0,0,0,3,1,10,0,0
36,1,0,93.918,-42.7,1,3,0,0,0,1,3,1,8,2,0
39,2,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,0,0
36,1,0,93.918,-42.7,1,3,0,0,0,0,3,1,8,2,0
38,2,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,0,0
41,6,0,93.918,-42.7,1,6,0,0,1,0,3,1,8,1,0
29,1,0,93.918,-42.7,1,6,1,0,1,0,3,1,0,0,0
35,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,8,2,0
28,1,0,93.918,-42.7,1,1,0,0,0,1,3,1,10,0,0
28,1,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,0,0
27,1,0,93.918,-42.7,1,3,1,0,0,0,3,1,2,2,0
48,4,0,93.918,-42.7,1,6,0,0,0,0,3,1,7,0,0
35,1,0,93.918,-42.7,1,6,0,0,0,0,3,1,8,2,0
27,1,0,93.918,-42.7,1,3,0,0,1,0,3,1,2,2,0
51,6,0,93.918,-42.7,1,5,1,0,1,0,3,1,7,0,0
28,1,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,0,0
38,2,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,0,1
28,1,0,93.918,-42.7,1,2,0,0,1,1,3,1,9,0,0
37,1,0,93.918,-42.7,1,1,0,0,1,0,3,1,4,2,0
37,1,0,93.918,-42.7,1,1,1,0,0,0,3,1,4,2,0
46,1,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,0,0
39,2,0,93.918,-42.7,1,2,0,0,1,0,3,1,7,0,0
33,3,0,93.918,-42.7,1,2,0,0,1,0,3,1,0,1,0
58,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,8,1,0
44,2,0,93.918,-42.7,1,2,1,0,0,0,3,1,0,1,0
32,2,0,93.918,-42.7,1,2,0,0,1,0,3,1,9,2,0
28,3,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,0
53,33,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,0,0
28,2,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,1
28,2,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,0,1
38,6,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,2,0
28,1,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,0,0
34,2,0,93.918,-42.7,1,2,0,0,0,0,3,1,3,0,0
31,1,0,93.918,-42.7,1,2,0,0,0,0,3,1,0,0,0
31,1,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,0
29,2,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,2,0
46,3,0,93.918,-42.7,1,6,0,0,0,0,3,1,10,0,0
51,2,0,93.918,-42.7,1,3,1,0,0,0,3,1,7,0,0
36,2,0,93.918,-42.7,1,2,1,0,0,0,3,1,0,0,0
38,3,0,93.918,-42.7,1,5,1,0,1,0,3,1,8,1,0
32,2,0,93.918,-42.7,1,2,1,0,0,0,3,1,0,0,0
36,1,0,93.918,-42.7,1,2,0,0,0,0,3,1,2,2,0
24,5,0,93.918,-42.7,1,2,1,0,1,0,3,1,0,2,0
47,3,0,93.918,-42.7,1,2,1,0,0,0,3,1,10,0,0
39,4,0,93.918,-42.7,1,2,1,0,0,0,3,1,10,0,1
44,11,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,1,0
35,5,0,93.918,-42.7,1,6,1,0,0,1,3,1,8,0,0
28,2,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,2,0
39,5,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,2,0
31,3,0,93.918,-42.7,1,6,1,0,0,0,3,1,7,2,0
35,12,0,93.918,-42.7,1,6,1,0,0,1,3,1,8,0,0
39,9,0,93.918,-42.7,1,2,0,0,0,0,3,1,10,0,0
40,2,0,93.918,-42.7,1,2,0,0,0,0,3,1,0,0,0
27,3,0,93.918,-42.7,1,6,1,0,0,1,3,1,8,0,0
50,3,0,93.918,-42.7,1,1,0,0,0,0,3,1,3,0,0
22,3,0,93.918,-42.7,1,2,1,0,0,0,3,1,3,2,1
48,4,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,1,0
36,7,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,2,0
47,1,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,0,0
59,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,0,0
59,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,0,0
35,1,0,93.918,-42.7,1,2,0,0,0,0,3,1,0,0,0
38,5,0,93.918,-42.7,1,4,0,0,0,0,3,1,0,0,0
45,1,0,93.918,-42.7,1,6,1,0,0,0,3,1,7,0,0
57,5,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,2,0
55,1,0,93.918,-42.7,1,6,1,0,1,0,3,1,7,0,0
45,1,0,93.918,-42.7,1,6,0,0,0,0,3,1,7,0,0
44,1,0,93.918,-42.7,1,1,1,0,1,0,3,1,2,1,0
25,3,0,93.918,-42.7,1,5,0,0,0,0,3,1,0,2,0
25,3,0,93.918,-42.7,1,5,0,0,0,0,3,1,0,2,0
30,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,3,0,0
34,1,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,0,0
36,5,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,0,0
34,1,0,93.918,-42.7,1,2,1,0,0,1,3,1,9,0,0
36,4,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,2,0
54,1,0,93.918,-42.7,1,5,1,0,0,1,3,1,2,0,0
55,1,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,1,0
55,1,0,93.918,-42.7,1,6,1,0,1,0,3,1,0,1,0
34,1,0,93.918,-42.7,1,2,0,0,0,1,3,1,9,0,0
25,29,0,93.918,-42.7,1,5,0,0,0,0,3,1,0,2,0
30,5,0,93.918,-42.7,1,2,0,0,0,1,3,1,9,2,0
36,8,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,2,0
29,4,0,93.918,-42.7,1,6,1,0,0,0,3,1,7,0,0
31,5,0,93.918,-42.7,1,6,0,0,0,0,3,1,8,0,0
48,25,0,93.918,-42.7,1,1,0,0,0,0,3,1,2,0,0
30,16,0,93.918,-42.7,1,2,1,0,0,1,3,1,2,2,0
31,2,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,2,0
33,2,0,93.918,-42.7,1,1,1,0,0,0,3,1,0,2,0
28,2,0,93.918,-42.7,1,6,1,0,0,0,3,1,10,2,0
58,20,0,93.918,-42.7,1,6,0,0,1,0,3,1,7,0,0
45,7,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,0,0
33,5,0,93.918,-42.7,1,6,1,0,0,0,3,1,10,0,0
36,33,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,2,0
36,8,0,93.918,-42.7,1,6,1,0,1,1,3,1,0,2,0
44,31,0,93.918,-42.7,1,1,0,0,0,0,3,1,2,1,0
39,5,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,0,0
32,6,0,93.918,-42.7,1,6,1,0,0,0,3,1,10,0,0
25,17,0,93.918,-42.7,1,5,1,0,1,0,3,1,0,2,0
38,18,0,93.918,-42.7,1,2,1,0,0,1,3,1,0,0,0
48,2,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,0,0
38,3,0,93.918,-42.7,1,4,1,0,0,0,3,1,0,0,0
32,4,0,93.918,-42.7,1,6,0,0,0,1,3,1,10,0,0
59,5,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,0,0
38,34,0,93.918,-42.7,1,2,1,0,1,0,3,1,10,0,0
50,2,0,93.918,-42.7,1,1,1,0,0,0,3,1,8,0,0
54,5,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,0,0
32,7,0,93.918,-42.7,1,6,1,0,0,0,3,1,10,0,0
31,3,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,2,0
33,4,0,93.918,-42.7,1,6,0,0,0,0,3,1,10,0,0
34,3,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,0,0
59,27,0,93.918,-42.7,1,3,0,0,0,1,3,1,1,0,0
33,5,0,93.918,-42.7,1,6,0,0,0,0,3,1,10,2,0
30,2,0,93.918,-42.7,1,2,1,0,0,0,3,1,3,0,0
36,3,0,93.918,-42.7,1,1,1,0,1,0,3,1,10,2,0
48,6,0,93.918,-42.7,1,6,1,0,1,1,3,1,0,2,0
25,18,0,93.918,-42.7,1,5,1,0,0,0,3,1,0,2,0
31,35,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,2,0
25,28,0,93.918,-42.7,1,5,1,0,0,0,3,1,0,2,0
47,18,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,0,0
38,3,0,93.918,-42.7,1,4,1,0,0,0,3,1,0,0,0
25,21,0,93.918,-42.7,1,5,1,0,1,0,3,1,0,2,0
37,32,0,93.918,-42.7,1,1,0,0,0,1,3,1,10,0,0
36,27,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,2,0
47,33,0,93.918,-42.7,1,1,1,0,0,0,3,1,10,0,0
33,14,0,93.918,-42.7,1,5,1,0,0,0,3,1,2,0,0
30,18,0,93.918,-42.7,1,1,1,0,1,0,3,1,0,2,0
36,7,0,93.918,-42.7,1,1,0,0,0,1,3,1,10,2,0
47,4,0,93.918,-42.7,1,1,1,0,1,0,3,1,10,0,0
25,4,0,93.918,-42.7,1,5,1,0,0,0,3,1,0,2,0
42,25,0,93.918,-42.7,1,6,0,0,1,0,3,1,0,0,0
38,4,0,93.918,-42.7,1,4,0,0,0,1,3,1,2,2,0
38,3,0,93.918,-42.7,1,4,0,0,0,0,3,1,0,0,0
30,6,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,2,0
52,7,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,0,0
36,3,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,2,0
38,3,0,93.918,-42.7,1,4,1,0,0,0,3,1,0,0,0
36,3,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,0
38,25,0,93.918,-42.7,1,4,0,0,0,0,3,1,0,0,0
27,23,0,93.918,-42.7,1,2,1,0,0,1,3,1,0,2,0
59,3,0,93.918,-42.7,1,3,0,0,1,1,3,1,1,0,0
41,3,0,93.918,-42.7,1,4,0,0,0,1,3,1,2,0,0
40,35,0,93.918,-42.7,1,5,0,0,0,1,3,1,9,0,0
41,3,0,93.918,-42.7,1,4,1,0,0,0,3,1,2,0,0
49,2,0,93.918,-42.7,1,2,0,0,0,1,3,1,0,2,0
39,6,0,93.918,-42.7,1,2,0,0,0,0,3,1,0,2,0
25,8,0,93.918,-42.7,1,5,0,0,0,0,3,1,0,2,0
32,6,0,93.918,-42.7,1,6,1,0,0,0,3,1,10,0,0
37,8,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,0,0
48,16,0,93.918,-42.7,1,1,1,0,0,0,3,1,2,0,0
38,3,0,93.918,-42.7,1,4,0,0,0,0,3,1,0,0,0
43,8,0,93.918,-42.7,1,4,0,0,1,0,3,1,9,0,0
42,7,0,93.918,-42.7,1,1,1,0,0,0,3,1,5,0,0
36,6,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,0
36,8,0,93.918,-42.7,1,6,1,0,0,1,3,1,0,2,0
49,13,0,93.918,-42.7,1,2,1,0,0,0,3,1,0,2,0
38,6,0,93.918,-42.7,1,4,0,0,0,0,3,1,0,0,0
24,3,0,93.918,-42.7,1,6,0,0,0,0,3,1,10,2,0
31,5,0,93.918,-42.7,1,2,1,0,0,1,3,1,9,2,0
46,9,0,93.918,-42.7,1,5,1,0,0,0,3,1,9,0,0
27,20,0,93.918,-42.7,1,2,0,0,0,0,3,1,0,2,0
31,17,0,93.918,-42.7,1,2,0,0,1,0,3,1,9,2,0
45,4,0,93.918,-42.7,1,4,0,0,1,0,3,1,2,0,0
30,10,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,2,0
36,40,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,0
25,4,0,93.918,-42.7,1,5,1,0,0,0,3,1,0,2,0
28,5,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,2,0
25,30,0,93.918,-42.7,1,5,1,0,1,0,3,1,0,2,0
25,27,0,93.918,-42.7,1,5,1,0,0,0,3,1,0,2,0
32,4,0,93.918,-42.7,1,6,1,0,0,1,3,1,10,0,0
38,3,0,93.918,-42.7,1,4,1,0,0,1,3,1,0,0,0
33,7,0,93.918,-42.7,1,6,1,0,0,0,3,1,10,0,0
54,4,0,93.918,-42.7,1,4,1,0,0,0,3,1,9,0,0
30,5,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,2,0
36,7,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,2,0
36,6,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,2,0
36,12,0,93.918,-42.7,1,2,0,0,1,0,3,1,0,0,0
34,13,0,93.918,-42.7,1,6,0,0,0,0,3,1,7,2,0
36,16,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,2,0
25,5,0,93.918,-42.7,1,6,1,0,0,0,3,1,0,0,0
32,6,0,93.918,-42.7,1,6,1,0,1,1,3,1,10,0,0
36,13,0,93.918,-42.7,1,6,0,0,0,1,3,1,0,2,0
31,4,0,93.918,-42.7,1,2,0,0,0,0,3,1,9,2,0
27,3,0,93.918,-42.7,1,2,1,0,0,0,3,1,0,2,0
36,7,0,93.918,-42.7,1,6,1,0,1,0,3,1,0,2,0
42,5,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,0,1
29,8,0,93.918,-42.7,1,6,1,0,1,0,3,1,8,2,0
36,17,0,93.918,-42.7,1,2,1,0,1,1,3,1,9,0,0
39,15,0,93.918,-42.7,1,1,1,0,0,0,3,1,2,0,0
33,4,0,93.918,-42.7,1,6,1,0,0,0,3,1,10,0,0
36,4,0,93.918,-42.7,1,2,1,0,1,0,3,1,9,0,1
38,3,0,93.918,-42.7,1,4,1,0,0,1,3,1,0,0,0
25,3,0,93.918,-42.7,1,2,0,0,0,0,3,1,6,2,0
55,24,0,93.918,-42.7,1,2,1,0,0,0,3,1,1,0,0
53,31,0,93.918,-42.7,1,1,1,0,0,0,3,1,8,0,0
33,7,0,93.918,-42.7,1,6,1,0,0,0,3,1,10,0,0
31,3,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,2,0
39,6,0,93.918,-42.7,1,1,0,0,0,0,3,1,10,0,0
38,3,0,93.918,-42.7,1,4,1,0,0,0,3,1,0,0,0
31,5,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,2,0
31,3,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,2,0
37,14,0,93.918,-42.7,1,2,1,0,0,1,3,1,0,0,0
29,7,0,93.918,-42.7,1,6,0,0,0,0,3,1,10,0,0
35,10,0,93.918,-42.7,1,6,0,0,0,0,3,1,0,0,0
48,5,0,93.918,-42.7,1,1,1,0,0,0,3,1,2,0,0
33,4,0,93.918,-42.7,1,1,1,0,0,0,3,1,0,2,0
36,6,0,93.918,-42.7,1,2,1,0,0,0,3,1,9,0,0
46,4,0,93.918,-42.7,1,5,0,0,0,0,3,1,9,0,0
36,11,0,93.918,-42.7,1,6,0,0,1,0,3,1,0,2,0
50,7,0,93.918,-42.7,1,1,0,0,0,0,3,1,8,0,0
27,3,0,93.918,-42.7,1,2,0,0,0,1,3,1,0,2,0
54,9,0,93.918,-42.7,1,5,0,0,1,0,3,1,10,0,0
59,21,0,93.918,-42.7,1,3,0,0,1,0,3,1,4,0,0
45,1,0,93.444,-36.1,1,2,0,0,1,0,1,2,7,1,0
34,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,10,2,0
34,1,0,93.444,-36.1,1,6,0,0,0,0,1,2,10,2,0
38,1,0,93.444,-36.1,1,2,1,0,0,0,1,2,2,2,0
43,1,0,93.444,-36.1,1,6,0,0,0,0,1,2,0,0,0
43,1,0,93.444,-36.1,1,6,1,0,1,0,1,2,0,0,0
45,1,0,93.444,-36.1,1,2,1,0,0,0,1,2,7,1,0
44,1,0,93.444,-36.1,1,6,0,0,0,0,1,2,0,2,0
31,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,0,2,0
41,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,10,0,0
41,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,10,0,0
41,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,10,0,0
41,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,10,0,0
46,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,0,0,0
58,1,0,93.444,-36.1,1,5,1,0,0,0,1,2,2,0,0
33,1,0,93.444,-36.1,1,6,0,0,0,0,1,2,0,2,0
58,1,0,93.444,-36.1,1,5,0,0,0,0,1,2,2,0,0
36,1,0,93.444,-36.1,1,6,0,0,0,0,1,2,0,0,0
58,1,0,93.444,-36.1,1,5,1,0,0,0,1,2,2,0,1
48,1,0,93.444,-36.1,1,6,0,0,0,0,1,2,2,0,0
49,1,0,93.444,-36.1,1,2,0,0,0,0,1,2,9,0,0
30,1,0,93.444,-36.1,1,6,0,0,0,0,1,2,0,0,0
30,1,0,93.444,-36.1,1,6,0,0,0,0,1,2,0,0,0
48,1,0,93.444,-36.1,1,5,0,0,1,0,1,2,2,0,0
53,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,7,0,0
56,1,0,93.444,-36.1,1,4,1,0,0,0,1,2,0,0,0
37,1,0,93.444,-36.1,1,1,0,0,0,0,1,2,6,0,0
47,1,0,93.444,-36.1,1,2,0,0,0,0,1,2,9,0,0
51,1,0,93.444,-36.1,1,1,0,0,0,0,1,2,10,0,0
55,1,0,93.444,-36.1,1,3,1,0,0,1,1,2,2,0,0
55,1,0,93.444,-36.1,1,3,1,0,0,0,1,2,2,0,0
42,1,0,93.444,-36.1,1,1,1,0,0,0,1,2,10,1,0
58,2,0,93.444,-36.1,1,1,1,0,0,0,1,2,1,0,0
42,1,0,93.444,-36.1,1,1,1,0,0,0,1,2,10,1,0
56,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,1,0,0
33,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,0,1,0
46,1,0,93.444,-36.1,1,2,1,0,0,0,1,2,4,0,0
46,1,0,93.444,-36.1,1,2,1,0,0,1,1,2,4,0,0
35,2,0,93.444,-36.1,1,6,0,0,0,0,1,2,0,2,0
30,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,0,2,0
35,2,0,93.444,-36.1,1,6,1,0,1,0,1,2,10,1,0
39,1,0,93.444,-36.1,1,3,1,0,0,0,1,2,4,0,0
47,1,0,93.444,-36.1,1,6,1,0,1,0,1,2,5,0,0
33,2,0,93.444,-36.1,1,6,0,0,1,0,1,2,0,1,0
38,3,0,93.444,-36.1,1,1,0,0,0,0,1,2,10,0,0
32,1,0,93.444,-36.1,1,6,0,0,0,0,1,2,0,2,0
49,1,0,93.444,-36.1,1,1,0,0,0,0,1,2,10,0,0
31,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,0,0,0
30,1,0,93.444,-36.1,1,2,0,0,0,0,1,2,10,2,0
44,1,0,93.444,-36.1,1,1,0,0,1,0,1,2,9,0,0
44,1,0,93.444,-36.1,1,1,0,0,0,0,1,2,9,0,0
34,1,0,93.444,-36.1,1,1,1,0,1,1,1,2,10,2,0
34,1,0,93.444,-36.1,1,1,1,0,0,0,1,2,10,2,0
60,1,0,93.444,-36.1,1,4,0,0,0,0,1,2,1,0,0
36,1,0,93.444,-36.1,1,1,0,0,0,0,1,2,0,0,0
33,1,0,93.444,-36.1,1,1,0,0,1,0,1,2,10,1,0
57,1,0,93.444,-36.1,1,3,1,0,0,1,1,2,1,0,0
33,1,0,93.444,-36.1,1,1,1,0,0,0,1,2,10,1,0
33,1,0,93.444,-36.1,1,1,1,0,1,0,1,2,10,1,0
50,3,0,93.444,-36.1,1,2,0,0,0,0,1,2,0,0,0
57,1,0,93.444,-36.1,1,3,0,0,0,0,1,2,1,0,0
46,2,0,93.444,-36.1,1,5,0,0,0,0,1,2,2,0,0
47,1,0,93.444,-36.1,1,1,1,0,0,0,1,2,10,0,0
35,1,0,93.444,-36.1,1,1,0,0,1,0,1,2,10,2,0
34,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,0,2,0
33,1,0,93.444,-36.1,1,1,0,0,0,0,1,2,6,1,1
35,1,0,93.444,-36.1,1,1,1,0,0,0,1,2,10,2,0
35,1,0,93.444,-36.1,1,1,0,0,0,0,1,2,10,2,0
52,1,0,93.444,-36.1,1,5,1,0,0,0,1,2,2,0,0
46,1,0,93.444,-36.1,1,2,0,0,0,0,1,2,2,0,0
46,1,0,93.444,-36.1,1,5,0,0,0,0,1,2,2,0,0
46,1,0,93.444,-36.1,1,5,0,0,0,0,1,2,2,0,0
37,1,0,93.444,-36.1,1,1,1,0,0,0,1,2,10,2,0
41,3,0,93.444,-36.1,1,1,0,0,0,0,1,2,10,0,0
41,2,0,93.444,-36.1,1,6,1,0,1,0,1,2,10,0,0
54,4,0,93.444,-36.1,1,2,0,0,0,0,1,2,10,1,0
57,1,0,93.444,-36.1,1,2,1,0,0,0,1,2,0,0,0
57,1,0,93.444,-36.1,1,2,1,0,0,0,1,2,0,0,0
39,1,0,93.444,-36.1,1,6,1,0,0,0,1,2,10,2,0
29,2,0,93.444,-36.1,1,1,0,0,0,0,1,2,10,2,0
39,2,0,93.444,-36.1,1,3,0,0,1,0,1,2,4,0,0
